4483,4,1977-05-1519:32:50
2105,43,1977-02-1507:59:08
3399,6,1974-02-1800:52:37
2011,33,2013-07-2603:46:02
2111,29,2011-09-1904:25:50
899,41,1994-02-0601:38:38
2010,31,1970-05-2014:43:22
1981,25,2017-02-2502:50:57
882,35,2014-04-2219:19:43
3824,40,2006-07-2622:57:13
382,5,1985-07-1522:58:38
487,19,1998-09-1520:25:59
743,43,1980-02-2111:58:53
1537,19,1970-11-2613:10:38
2290,23,2001-09-0709:26:57
3723,13,2007-12-1712:05:11
4003,5,2005-04-0322:26:36
4573,0,1970-04-1315:22:07
4491,15,1988-03-1412:04:38
45,30,1993-11-2402:45:33
3762,48,1998-02-1802:21:28
4475,31,1992-07-2200:03:50
2219,40,1981-06-1817:46:06
1296,12,1971-04-2518:44:37
3098,29,1994-01-0115:41:14
2605,20,1984-10-0605:39:07
366,31,1997-09-2808:57:37
3248,7,2007-07-0715:59:43
934,6,1978-02-1611:14:13
456,36,1997-08-2316:19:37
2262,37,2016-11-0919:56:04
445,31,2012-01-0116:47:43
4657,13,1974-04-0923:18:12
1058,7,2015-04-1610:27:01
1679,23,2001-07-2505:23:24
248,18,1978-10-2613:07:38
699,5,1981-08-0809:11:07
2429,48,1998-01-0914:34:20
3572,33,1970-07-1006:24:33
1181,13,2000-04-2321:55:02
603,3,1972-03-1311:05:14
637,40,2014-11-1812:42:27
3557,39,1992-06-2317:18:18
1560,19,2013-03-0822:53:58
468,47,1981-07-2519:36:06
3803,25,1982-03-3009:34:36
4300,50,2001-09-0600:33:17
2789,16,1989-10-0614:45:20
889,14,1982-09-1120:56:40
3613,46,2008-03-2220:27:29
4704,13,2004-07-3008:19:52
905,21,2013-05-2113:36:03
3813,25,2003-08-0911:16:33
2210,1,1997-03-1818:58:28
182,2,1982-03-1305:02:37
2997,6,1988-12-3009:24:49
1721,2,1988-10-2323:28:40
1276,6,2010-06-0414:11:19
4018,20,1992-09-2320:26:42
2166,26,1984-04-0221:16:43
281,38,1989-06-1221:27:11
1179,25,1992-02-0517:00:24
1664,7,1984-09-1109:43:49
2516,13,2006-04-2319:45:39
120,2,2006-07-1614:55:25
187,21,2016-06-2702:18:54
4394,47,1974-01-1617:36:48
654,40,2003-10-2207:14:42
2139,26,1986-10-1213:36:59
2293,27,1995-08-1910:37:28
1652,48,1982-04-1406:49:19
3036,23,1987-12-0610:29:59
2655,12,1973-09-1105:21:01
4412,24,2018-08-2918:46:51
1249,28,1986-01-0517:46:52
4490,13,2008-01-1111:59:26
2842,33,1996-08-1621:16:37
1324,41,1984-12-1406:11:32
2232,17,2013-07-2809:00:29
248,17,1973-08-0102:29:33
3359,37,2016-07-0902:32:55
3616,2,1984-02-0414:50:31
1432,41,2012-08-3011:01:42
1788,35,1970-10-2711:23:47
4074,26,2018-11-2714:10:46
1317,39,1991-03-1919:48:06
1019,1,2013-07-1912:40:33
3747,14,2010-03-2004:41:23
917,21,1990-06-0200:23:09
20,25,1971-08-0608:36:06
2152,23,1981-05-1523:56:39
4964,17,2018-07-2619:58:20
3213,1,1987-04-2408:20:41
3126,48,1976-04-0315:34:17
2687,9,2017-05-1303:20:17
3982,7,2010-08-2907:51:13
3755,28,1982-06-1704:22:46
1481,9,1975-04-2421:06:47
3619,33,2000-11-2720:32:53
3388,37,1990-10-0601:04:32
3680,50,1994-02-1102:03:32
1006,8,2000-12-2809:45:49
506,36,1972-11-2915:37:46
2036,15,2000-08-2303:14:38
909,22,1972-09-1612:45:17
3023,44,1994-08-2320:34:18
3189,1,1982-05-1421:35:33
4071,1,1985-10-0905:09:05
1373,28,1987-10-0402:18:32
38,37,1988-07-1301:19:32
2016,49,2007-09-0104:15:23
1948,28,2015-11-0621:59:18
1451,41,1981-03-1521:06:45
739,7,1977-12-1719:00:11
171,5,1991-07-1108:31:13
2257,35,2006-09-0822:42:48
557,10,1974-01-2808:18:17
2392,44,2018-02-1306:45:20
4348,19,1976-05-0417:59:46
2066,22,2018-10-2322:19:25
2460,13,2005-10-1413:45:58
1307,34,1977-04-2919:42:29
700,5,1982-04-0202:53:11
100,41,2016-11-2312:38:06
686,4,1988-02-0213:30:49
2988,32,2003-10-1409:48:19
3193,49,1977-05-0309:03:00
1468,45,1989-04-1713:12:35
2686,36,2017-05-1501:45:20
888,16,1974-08-2513:57:11
287,47,2009-05-0823:57:44
495,44,1982-06-0514:59:04
1365,18,2012-08-2920:51:28
4147,2,1985-08-0219:04:01
4442,29,1997-07-0414:29:47
4697,39,1996-06-2515:24:39
1717,24,1982-10-2301:54:37
4429,17,1985-12-1121:56:20
2592,43,2012-10-3000:51:55
3165,18,1991-10-1110:11:03
1172,32,1983-02-1008:39:25
1121,1,2012-08-2015:19:03
1605,19,1977-05-0108:54:53
83,17,1999-12-0622:36:00
431,10,2006-04-2716:31:10
2704,35,1988-06-2719:59:07
2352,29,1979-02-0620:09:36
1466,43,2018-08-2420:43:11
518,6,1988-02-2614:57:18
1055,29,1989-03-3012:45:10
2637,45,1992-08-0105:13:12
41,3,1988-12-0220:37:03
4645,19,1984-04-2403:36:36
3743,10,2014-05-1704:44:31
2890,8,2003-12-0201:35:48
1342,2,2013-02-0104:48:58
1657,49,1984-02-1818:05:30
3064,49,1984-10-1900:35:21
386,17,1973-04-2012:25:29
2432,39,1970-09-1210:53:43
4307,31,1994-06-1710:29:19
2619,15,1990-06-2703:11:30
831,26,1971-12-1605:03:15
4623,33,2013-11-1023:51:26
4218,48,1987-11-1621:20:04
1688,36,1982-02-1010:02:08
2453,6,1980-04-1010:37:02
772,48,1981-01-3102:06:18
2060,16,1991-01-2610:00:13
3795,42,2011-07-2911:22:39
2444,19,2011-09-2419:11:18
3367,11,1981-05-2315:03:04
1410,15,2007-10-0202:41:10
2814,47,1996-05-0510:08:17
785,23,2017-09-1119:19:57
102,20,1993-12-0512:31:03
3082,23,1989-11-1501:23:20
494,27,1993-11-1416:44:18
780,14,1983-09-2222:28:38
1660,24,1985-04-1910:04:37
247,12,2012-01-2707:38:28
1030,10,1984-11-1718:38:55
865,31,1990-02-1118:12:53
3252,8,1978-05-2706:41:16
1672,21,1998-01-0222:07:50
500,49,1992-12-0119:20:34
4481,13,1997-03-1005:45:18
957,39,2011-10-1003:50:39
4926,8,1970-05-0418:42:07
1461,31,1970-02-1401:29:33
3429,5,1995-07-1109:48:45
2363,38,2008-04-2211:29:41
1066,11,1986-07-1610:55:59
761,15,1992-01-1905:27:25
4781,15,2007-03-0714:28:45
4106,46,1982-10-1605:40:51
1192,8,1989-07-1601:33:44
2176,21,1983-08-0703:32:43
4043,49,1972-03-2616:37:17
2643,20,1985-03-2805:53:11
4606,15,1988-11-2104:13:58
1423,35,1978-09-2111:04:23
2509,46,2006-08-0400:26:04
3010,50,1975-12-1118:34:55
3574,32,2009-12-1805:55:17
1925,15,2003-04-1810:45:53
3315,12,2013-11-1820:30:58
4622,5,2000-09-1805:49:22
3308,32,1978-12-1721:14:26
5,45,2011-09-2106:44:40
1185,12,2006-07-1516:14:15
4405,19,1983-01-2321:55:02
4120,13,1992-12-1906:53:34
4817,39,2001-02-0620:20:36
40,24,2018-03-2805:20:17
313,47,1976-04-2900:11:54
388,41,2013-01-2918:22:51
3132,26,1973-05-1513:31:00
1320,39,1997-09-3006:15:48
4098,36,2015-06-2118:50:13
775,27,1994-10-2823:05:13
2013,15,1989-03-2502:07:54
2805,7,1988-12-2604:45:45
4789,21,2002-02-0921:51:33
3622,42,2007-01-1107:46:16
4368,20,1971-09-2004:19:36
576,6,1995-08-0203:54:24
2612,15,1990-04-0211:05:25
2896,43,2017-03-1809:46:05
439,46,2014-11-1212:53:42
3960,9,1989-01-1622:29:44
2116,34,1982-04-0615:35:34
4350,25,2007-10-0717:02:17
1617,9,1997-04-2115:50:06
526,15,2014-04-0207:58:43
4118,28,2007-10-1317:04:22
4785,24,2006-05-0610:18:56
1252,47,1997-11-2106:50:05
2894,33,1971-11-1710:55:24
1764,29,2009-03-2114:16:52
1744,47,1972-07-1518:30:11
311,27,1984-02-2315:24:07
2672,29,1971-04-1410:23:50
2527,17,1981-09-0316:37:43
744,46,1992-05-1107:06:33
1360,31,2010-10-1709:38:00
3428,13,1993-02-1904:55:46
649,38,1985-08-1813:13:42
175,26,2017-11-0606:37:27
2,50,1998-05-0909:05:06
1517,3,1972-07-0402:43:58
760,10,1985-05-1705:52:45
4858,21,2010-10-1319:07:25
1053,44,1980-07-1314:21:24
2535,33,1991-02-2406:40:06
1520,32,1982-05-3011:27:24
1279,2,1990-02-1702:34:49
2542,40,2014-11-1123:57:38
1573,38,1994-12-0205:28:09
3679,43,2010-05-0408:16:07
3857,7,2001-01-0104:30:42
794,30,2009-05-1317:36:30
800,23,2016-04-0214:12:34
1218,35,1997-02-1203:24:21
2178,20,1995-01-2708:01:29
3202,49,2007-07-0409:06:27
4559,41,1994-07-0509:04:26
389,44,1974-11-1400:02:47
2955,39,2014-08-2109:59:48
4131,48,1976-10-1620:37:02
1125,33,1985-08-0918:16:39
4563,12,2002-03-1320:54:49
488,8,2001-08-0512:59:51
1646,15,2016-01-2721:26:42
1883,43,1981-06-1801:05:06
660,0,2004-07-1211:56:42
2581,19,1995-09-2212:12:54
1460,29,2011-10-1204:23:56
296,39,1977-04-1413:57:12
564,17,1971-09-1922:59:01
3056,26,1983-05-2203:09:43
728,9,1991-05-3014:59:55
4252,8,1976-12-2213:35:46
3835,2,1986-06-2017:25:08
4064,15,1973-06-2817:34:20
981,21,1999-08-2023:08:57
1990,48,1999-03-1818:13:36
758,42,1976-07-1421:40:18
3817,48,1991-07-2300:19:12
1732,47,1979-07-1618:23:10
189,7,1984-03-3018:34:08
314,34,2011-08-2519:47:38
1854,5,1990-01-2800:49:53
954,46,1976-07-2102:17:15
2549,32,1981-02-2523:25:13
326,4,1978-09-3016:15:14
790,0,2002-06-2115:48:41
2581,19,2018-05-0616:04:24
1526,16,2006-04-1212:59:55
3306,46,1983-10-1504:15:55
2242,29,1988-08-2000:51:07
3374,16,2005-12-0401:03:33
496,5,2009-12-2018:02:16
2256,8,1974-12-0208:24:32
4125,45,1976-09-0517:18:21
4814,43,1983-01-0604:10:16
3027,46,1994-05-0713:23:03
1495,38,2007-02-0719:13:29
3635,45,1972-05-1419:17:59
2782,40,1996-12-2508:54:50
4944,1,1980-12-1301:22:30
2462,9,2008-01-2205:38:03
4212,34,2008-08-3005:32:19
3306,26,1987-04-1511:19:01
1928,6,1991-07-2410:42:47
884,26,2005-08-0616:39:41
3754,47,2018-09-1905:13:22
287,38,2000-02-2716:42:51
1959,0,1998-11-2306:01:34
959,20,1990-05-1822:54:01
4511,4,1974-08-1605:34:19
4728,42,2009-07-1917:51:24
4255,24,2005-11-2511:55:44
1780,31,2002-06-0809:41:04
246,12,1977-03-1409:28:58
3855,16,2008-08-0515:03:22
2157,40,2014-09-2109:11:17
4347,36,1971-12-1104:28:35
3565,12,1998-02-1814:21:43
2101,0,2002-03-1209:31:28
1905,13,2016-03-0310:30:49
494,2,2000-01-2306:33:50
2456,22,2002-03-0205:23:03
1537,35,1980-12-0323:22:10
3999,32,1999-05-0312:24:51
2609,8,1991-08-2205:11:48
4428,14,1995-06-1923:55:03
3377,29,1995-01-0415:05:04
2027,27,2011-05-2706:22:43
262,37,2017-11-1004:15:25
4826,27,1970-05-2502:24:00
664,45,1995-08-3004:28:24
1016,2,2000-04-1121:28:45
892,16,1981-03-1922:40:34
3268,6,2002-02-1200:04:04
2173,27,1984-12-0606:00:37
4155,39,2002-03-1522:16:33
2456,5,2001-08-0112:52:57
2420,35,1995-04-2104:31:46
1328,3,1997-01-0310:54:24
176,35,2004-08-1706:42:11
3988,15,1980-08-0107:25:06
3530,1,1970-02-2606:21:20
1314,40,1972-04-0723:48:06
1603,4,1973-12-2409:52:19
1427,45,1985-09-1815:27:24
1031,33,1998-10-0106:05:25
2960,24,2006-12-0119:03:49
1828,31,2005-10-1213:20:05
3975,33,1982-02-2412:58:54
1027,7,1984-05-0618:55:10
3958,49,1976-02-2621:35:49
4438,42,2018-04-2711:06:01
4638,0,2013-01-0923:24:31
4823,21,2010-03-2611:42:08
1856,7,1996-06-0920:26:22
4672,15,1989-02-1118:15:32
1811,13,1993-10-2106:20:54
4941,24,2015-07-2117:43:11
1342,19,1984-05-1300:18:34
318,20,2003-04-0310:03:41
620,41,1983-02-0613:40:15
3412,14,1990-05-1119:40:00
3391,5,2011-04-2209:09:46
755,31,2005-11-0621:16:58
3549,7,1976-06-2317:00:59
1424,27,2000-02-0200:56:38
1595,28,2009-04-2419:06:32
1512,9,2008-08-2413:37:33
1309,2,2002-03-0208:15:28
1997,8,1988-12-0305:27:47
85,45,1972-01-1917:45:14
3718,42,1982-10-0112:06:36
4246,30,2003-01-0516:28:38
676,10,2000-03-3001:13:19
2856,39,1977-05-1515:59:51
750,50,1984-03-0902:33:47
4165,19,1976-01-2210:02:07
3898,23,1985-08-3004:37:36
820,11,1973-09-0615:46:52
3720,42,1977-04-1220:55:46
2803,20,2012-09-1107:29:04
709,23,2010-12-2200:20:29
2920,24,1978-03-1610:19:43
3656,14,2000-09-0223:43:39
4903,45,1989-02-0406:09:06
4575,23,2012-03-0519:56:23
1262,19,2011-01-0111:19:45
1990,11,1971-10-2411:26:16
1442,4,1991-06-1909:54:26
1611,30,1982-04-2218:32:34
2601,26,1988-02-1516:16:38
3552,0,2011-10-2115:03:05
1298,37,1982-02-2310:13:17
3544,18,1971-04-2114:40:31
2738,50,1972-01-1516:45:56
4219,4,1987-12-0618:26:30
2797,3,1972-05-1212:38:07
2779,30,1987-03-0310:23:36
3422,24,1976-05-2920:00:31
1358,13,1999-03-0315:42:24
77,47,1989-09-2915:05:36
3765,8,1987-01-0606:27:05
1524,34,1979-11-1402:08:12
4120,31,1980-05-2400:28:09
4094,5,2000-12-2522:20:29
2919,29,1981-05-1522:17:11
81,39,2009-06-1702:31:08
449,46,1994-02-0204:02:57
2215,45,2003-01-1623:19:26
1320,0,2003-05-1522:47:05
4092,14,1991-11-2314:13:32
376,37,2014-01-2710:17:59
715,42,1997-06-2811:04:22
4060,4,2017-09-2606:20:14
4340,27,1990-02-1212:04:47
1560,0,1979-04-0415:40:13
1782,32,1974-01-0415:58:33
2847,26,2018-01-0705:37:49
2448,14,1970-06-2916:56:00
1005,18,1971-04-2600:33:16
572,5,1993-08-1717:28:52
1111,34,2003-05-0101:06:13
808,38,1983-06-1503:10:23
4927,46,1993-12-2419:30:33
1247,31,2007-08-0311:15:56
592,39,2018-01-2006:11:03
2466,4,1997-04-0105:02:35
829,40,1983-04-0621:22:59
3715,50,2008-12-3005:51:38
4316,4,1986-02-2120:12:19
2983,25,1976-12-2312:35:30
287,6,1980-03-2821:34:18
74,42,1995-12-2016:26:32
4607,36,2004-08-2515:21:40
2324,12,2010-07-2314:52:53
3512,34,1986-11-2710:01:08
2552,26,1980-07-0820:44:10
164,5,2014-08-2020:48:55
3504,16,1999-07-3110:16:15
3459,23,1971-10-2000:15:38
567,38,1999-03-1415:16:28
4707,23,2018-07-0809:45:45
3190,30,1994-08-0720:41:29
2006,19,1972-12-0513:57:17
4942,41,2007-10-1319:04:33
3944,10,1998-07-0608:39:11
3517,13,2002-05-1723:39:18
4550,34,1982-08-3111:45:00
1941,46,2006-10-3115:02:03
2339,34,1985-09-2319:57:11
365,11,1992-08-1313:27:53
778,6,1983-11-0309:16:06
4763,6,1982-04-2700:51:01
388,41,1971-12-0421:41:29
4034,15,2018-05-1419:25:02
2942,50,1979-02-0507:40:21
185,31,1995-12-2308:06:04
3741,43,2001-11-0513:31:23
4705,18,1992-09-0312:46:50
1374,44,2003-11-3012:08:21
4208,30,2013-12-3020:34:04
4347,46,1972-11-1820:01:00
4209,48,1970-03-1621:31:56
3470,17,1992-10-1121:23:10
2543,49,1990-04-0804:05:25
434,8,1980-10-2518:13:31
1183,43,2014-11-1819:24:01
118,27,1982-09-2717:57:21
2556,4,2004-08-0713:44:05
357,21,1992-09-2316:30:17
2042,39,1984-03-0121:14:40
3007,31,1987-11-1822:17:03
2127,38,2011-01-2109:03:14
3330,47,1995-02-0207:38:03
3998,48,2012-12-2811:22:18
3260,37,2005-12-2909:29:30
3722,22,1979-01-1905:36:24
82,49,1998-01-1623:40:36
4096,19,2014-09-1610:08:55
476,7,2007-06-1818:35:21
1208,46,1973-02-1720:08:06
1933,14,2003-06-2015:12:06
2610,29,1985-12-1403:26:47
522,15,1993-04-2823:58:16
3748,43,1981-05-2701:43:18
3397,49,2016-01-1701:23:38
1196,26,1981-11-2406:19:32
3059,16,1984-11-0816:05:00
2468,36,1994-04-2914:27:26
2388,23,1975-05-2118:18:40
400,3,2000-06-2308:43:54
2544,25,1975-04-1900:29:26
4196,48,1973-03-0822:17:13
1479,7,2019-04-1509:00:43
1398,30,1998-03-1814:53:03
1153,16,2009-04-0117:01:08
3410,33,1981-07-1605:32:58
4482,27,2001-11-0902:49:09
2137,23,2013-12-1120:00:06
2663,15,2007-04-0307:30:34
817,5,2018-12-0410:56:02
4385,35,2012-03-1218:04:14
2112,8,1977-01-2511:01:08
1218,7,2002-03-1903:27:07
494,2,1976-10-0107:23:55
4774,0,2011-07-0118:01:49
4372,22,1989-04-1409:09:36
3796,44,1977-05-2300:49:19
2425,48,1984-01-1411:05:17
1724,42,2014-10-1006:06:44
101,44,1996-07-0114:03:17
2777,18,2002-04-0216:04:38
808,30,1977-09-2118:16:13
100,27,1983-04-0323:41:21
2074,11,2017-01-0517:33:10
2782,28,1972-06-0816:35:21
1694,19,1987-08-2216:43:17
3422,35,2007-03-1001:20:55
4955,39,1994-05-2817:48:10
955,17,1985-12-2420:20:27
2487,38,1999-07-2513:15:26
4567,45,2003-08-0314:26:08
672,34,2007-04-2502:03:10
264,16,1979-04-1619:11:02
4643,20,1994-04-0422:55:53
3977,25,1974-04-2211:53:18
1640,39,2012-08-3009:59:47
3245,41,1980-08-0102:56:00
3128,11,1981-04-1715:21:28
1328,0,1999-10-3110:51:05
4391,17,1987-03-2010:27:42
2647,29,1987-04-2106:59:27
1708,18,1992-04-2211:57:22
2904,44,1998-07-0704:42:49
689,27,2015-05-2918:06:41
2224,14,1975-02-2104:04:49
2474,8,1992-10-0200:20:22
922,34,2011-12-2604:49:26
980,35,1993-03-0417:52:10
4785,48,1970-03-0616:39:58
4579,13,2004-12-2110:37:21
1041,49,1981-03-0122:26:21
1065,32,1995-09-2914:39:13
1062,23,2018-01-1506:50:54
356,37,2002-06-1102:18:29
4522,28,1977-04-0610:56:20
1277,9,1983-02-0814:29:05
2645,29,1995-10-1115:12:46
1389,16,2016-11-1801:35:41
4125,27,2014-04-1722:08:59
4537,25,2014-08-2304:46:04
3466,2,2004-06-1918:33:03
4026,14,2013-08-1100:26:17
2352,39,2016-12-1417:27:24
824,45,1985-11-1608:46:51
4500,4,1993-11-2207:58:03
497,24,2001-07-1117:42:53
3588,35,2012-08-1708:30:49
4259,48,1989-12-1904:06:28
1918,0,2016-03-0420:11:59
2784,39,1993-11-2010:10:44
4426,47,1989-12-2416:59:35
1562,50,1995-07-2420:25:02
4241,16,1996-03-1308:09:20
4979,17,2000-11-2508:16:04
3904,1,1995-04-0314:39:24
2287,50,1988-02-1011:52:29
801,24,1988-02-1122:09:15
1301,18,2011-12-1115:09:00
2964,2,1973-09-2121:34:58
1314,0,2004-07-1216:46:51
1702,4,1992-08-0712:08:55
4612,42,1976-10-1707:58:36
2367,10,1981-01-0517:38:54
4162,36,1972-02-0604:23:27
1367,43,1982-07-0118:10:54
1383,9,2017-01-0815:25:43
614,22,1985-01-0108:59:04
2294,18,1999-06-2119:46:14
4809,30,1995-12-2014:59:42
4889,38,1987-09-1121:17:46
4720,34,1988-12-0620:55:45
1010,11,2015-02-2323:10:29
4009,0,2016-08-2320:32:13
1143,0,1997-12-1604:09:17
2505,42,1974-05-1506:00:13
4509,50,2004-12-1601:46:40
4685,25,1987-03-0400:46:12
2007,16,1989-07-0310:28:28
1343,42,1993-06-3022:45:03
2229,12,2011-04-0101:11:39
4309,37,1981-11-1613:05:11
680,26,1992-08-0313:24:51
2057,45,1985-07-2813:35:04
3073,26,1992-05-1111:11:20
2206,10,1985-09-0420:58:18
4769,24,2012-03-1406:36:46
4044,20,1981-10-0220:13:19
3953,18,2017-10-2906:06:25
3823,38,2002-07-2606:25:42
1647,45,2002-06-1009:34:05
26,22,2014-05-0902:46:19
2994,21,1977-08-1208:53:34
4161,48,1970-08-0204:48:49
2907,13,1982-11-2300:18:57
3292,10,1978-07-2905:28:14
1408,23,1984-08-3103:15:25
2315,28,1987-07-0921:58:00
795,37,1982-12-0801:37:29
2264,50,1977-09-1520:19:46
4734,1,2016-04-0707:15:26
4940,25,2010-05-1802:35:41
427,9,2002-06-1323:46:32
3062,40,2006-03-0302:19:01
4210,17,1985-01-0822:50:28
4330,22,2000-01-1223:13:13
414,49,1981-11-1414:31:13
541,3,2009-06-0918:41:21
4739,17,1984-07-0400:49:30
4952,25,2007-06-0118:57:27
2481,10,2008-06-0620:35:14
3564,29,1996-08-1521:49:16
2357,1,1987-12-1113:54:07
1082,1,2013-12-0700:53:09
4029,46,1988-04-0701:56:47
3868,9,2001-12-0403:33:09
2978,43,2011-02-1607:45:16
4739,0,1978-11-0808:01:12
1632,1,2013-12-0504:37:29
4890,42,1980-01-1622:01:22
4619,19,1984-04-1515:54:07
3188,29,2001-06-0806:41:27
2403,50,1990-07-1217:58:02
4818,45,2018-01-1907:38:19
3008,43,2009-08-2921:37:34
4570,19,1997-04-2314:40:29
2526,28,1970-02-0315:38:46
326,31,1980-04-2410:21:44
2537,48,1979-04-0104:15:12
342,9,1970-04-2204:22:52
2190,28,2000-09-1811:34:21
4813,45,2004-08-0516:22:25
507,33,1974-09-0522:12:05
2323,31,2000-01-1814:28:47
1749,11,2010-08-1323:35:50
2069,7,1971-12-1316:30:48
1566,40,2016-04-2321:39:29
2942,7,1988-02-1314:12:44
1498,10,2004-03-2717:00:14
736,37,1993-04-2904:38:30
4287,11,2010-01-2813:11:28
793,6,2002-03-3012:34:45
1636,7,2019-04-1003:51:49
1342,20,1981-03-0213:27:51
3622,2,1972-09-0220:52:29
4933,47,1975-11-0414:40:38
2667,47,1991-11-1303:54:57
2205,21,2008-07-0121:57:18
1380,23,1989-05-2020:23:49
4498,12,2016-04-1719:56:53
1603,10,2004-11-2909:58:36
1496,28,1977-08-0517:59:15
1585,21,1999-07-2421:33:53
1105,36,1974-05-2911:10:05
2459,50,1984-10-1604:16:57
4018,43,1970-05-0616:29:10
2970,48,1983-01-1313:01:28
3645,11,2019-03-0223:27:52
3190,48,1979-03-2920:21:26
1945,34,1974-12-3123:17:02
545,48,1983-11-0415:20:07
4896,1,1981-04-0502:19:23
2075,19,2002-02-2302:25:34
3360,40,1987-12-2509:41:50
274,23,2009-04-0607:43:06
2832,36,2012-11-2711:25:19
1761,40,1981-07-0221:50:36
512,30,1979-06-0412:21:55
1207,9,1973-01-0306:39:16
2867,22,1992-09-0103:20:12
1709,22,1981-08-2920:35:54
1354,44,2000-04-0720:51:38
437,2,1983-06-1815:30:09
2027,25,1980-07-0210:42:27
4257,15,2006-04-2323:50:16
3484,49,1973-11-1714:39:52
4692,28,1972-04-1808:33:58
2699,6,2009-05-2103:41:45
2214,11,2004-06-0909:59:08
1427,6,1991-01-1818:10:01
957,43,1973-08-2515:46:30
822,12,1974-12-0220:10:14
2648,31,1980-04-1017:46:53
3742,5,1973-04-2712:33:07
2143,23,2012-11-1409:27:44
872,43,1970-05-1519:16:10
3356,43,1978-10-1803:05:44
4586,49,1982-10-1316:01:16
4501,4,2016-03-2213:32:04
198,14,2009-07-0610:55:34
3526,0,1995-04-2412:41:06
3980,47,1990-01-2120:47:45
3547,37,1978-05-0522:35:16
400,21,1996-07-0907:09:35
3181,44,2000-06-2316:04:47
3472,1,1972-03-2113:09:10
4304,47,2014-09-1516:59:08
1167,15,1973-01-0116:49:49
4416,29,1980-10-0222:06:01
1164,48,1979-11-1904:59:14
698,17,1971-01-3002:08:09
2832,23,1981-01-1321:19:46
1601,28,1990-08-0409:30:03
1688,27,2002-07-0611:59:50
4177,44,2000-04-2809:00:21
1443,7,2003-09-3005:09:01
4867,47,2013-04-0403:41:00
4825,43,2015-06-0400:58:15
3901,22,2004-01-3012:42:13
3881,15,2018-04-2813:12:55
3297,3,1975-05-2417:02:56
1693,17,1989-10-2806:59:20
4308,18,1995-08-1809:58:11
1908,26,1992-10-2323:30:38
2644,10,1978-03-2518:23:17
4703,47,1985-06-0716:22:06
3358,47,1984-05-1607:25:33
141,11,1996-08-2316:24:08
2081,23,2000-07-1520:58:19
1387,38,2017-11-2415:40:56
2448,31,1979-06-0921:54:08
2402,26,1998-11-0405:47:28
2038,10,2012-10-2317:22:37
1076,4,2011-10-1616:45:41
3696,40,1979-01-1910:58:55
680,40,2013-09-1521:28:14
1000,45,2012-11-1406:19:54
3255,16,1972-02-1202:58:39
4176,16,1997-02-0414:41:20
477,11,1991-09-1722:35:49
3336,36,1978-03-0219:21:43
2483,4,2007-08-2500:24:28
1907,14,1974-02-1318:16:24
846,4,1997-12-2107:29:08
1187,33,1997-10-1303:06:50
2544,49,1989-07-2508:35:00
2345,45,1983-04-2513:48:06
3028,39,1970-08-2923:51:11
4612,35,1978-03-0622:22:47
1619,15,1977-11-2716:53:34
4702,39,2006-07-2612:08:41
826,9,2016-08-1810:41:38
2367,47,1970-11-2814:26:21
145,8,1975-06-1119:31:40
3085,11,2013-03-2021:25:01
4710,30,2006-10-2215:25:48
123,36,1989-04-0614:38:01
738,42,2018-12-2216:24:49
2723,13,2013-03-1506:37:13
3835,5,2017-09-1422:29:14
2112,30,2001-07-1923:43:09
3747,5,1986-07-2002:49:55
2205,49,2005-01-0604:36:06
3554,23,1992-04-1719:12:03
1769,39,1998-08-2123:43:47
4218,21,2014-09-1222:50:44
1831,38,2016-07-1500:46:40
4099,31,1971-06-2717:51:40
660,3,1975-09-0810:23:16
3311,35,1989-12-0404:32:52
2882,41,1991-09-2100:22:19
4888,37,2009-07-0400:57:21
3589,31,1986-03-3112:28:04
486,30,1989-11-0712:12:48
3703,31,1980-01-0210:20:39
297,40,2012-10-0816:33:09
3055,12,2017-11-0406:49:33
1321,41,2015-02-0515:14:31
4769,44,2011-04-1908:41:24
4127,17,2016-04-0607:39:28
1255,17,1982-08-1823:34:31
1553,13,2009-08-2805:40:48
2864,34,2016-10-1018:05:56
1011,30,1996-07-0314:54:40
618,34,1992-02-1519:30:42
2449,46,1971-01-0221:26:34
3321,30,1973-06-0301:27:50
2704,35,2015-08-1608:02:24
721,49,2015-02-1318:55:19
4627,47,1972-05-3003:01:38
1566,40,2007-12-2804:13:18
4469,42,1983-10-2915:00:33
997,17,1976-03-2222:31:23
2855,10,2019-01-0603:44:30
3901,16,1972-05-2313:39:30
3283,45,1987-05-0219:40:33
2829,14,1995-12-0108:23:45
1742,39,2014-09-2702:03:36
3616,26,1979-07-0622:32:30
3405,12,2012-07-2816:30:48
1231,17,2006-06-2819:35:27
615,30,1979-06-0304:05:06
1562,4,2017-09-1808:02:09
650,40,2017-04-1921:36:40
4031,42,1977-11-1015:29:12
170,42,1988-03-1300:19:42
1550,47,1983-01-3123:34:19
1562,40,1982-09-0205:45:32
2760,12,1975-11-0606:55:14
482,10,1977-04-2020:59:02
4424,31,1989-07-1917:11:44
3664,9,2002-06-0600:57:53
2621,6,1997-05-2900:24:22
1373,11,1993-02-1808:21:25
1862,26,1994-03-2706:34:30
976,10,2013-06-2419:53:33
576,25,1999-03-0616:23:31
2738,35,1982-10-1716:48:08
2945,8,2018-08-3112:55:58
4660,11,1978-07-2103:53:04
4053,40,1977-12-1616:29:22
1728,15,1997-07-1802:44:11
2548,46,1988-09-2022:06:12
